행정동,행정동_코드,상권티어,상권유형,momentum,slope,r2,복합점수_분위_2024,복합점수_2024,트렌드매출_비중_2024,업종점수_2024,금요효과_2024,주말비중_2024,야간비중_2024,2030비중_2024,복합점수_분위_2020,트렌드매출_비중_2020,업종점수_2020,2030비중_2020,트렌드매출비중_변화,업종점수_변화,2030비중_변화,임대료_2020,임대료_2024,임대료_변화율(%),공실률_2020,공실률_2024,공실률_변화(pp)
구로5동,11530560,⑦ 일반,쇠퇴,-0.10106663081353007,-0.02281379897594479,0.507070147820293,0.6501182033096927,0.4454004569341601,0.3107549731292952,0.4259386913153833,1.1211074397422591,0.2456147126992502,0.3911031689063285,0.3073336292478756,0.7511848341232228,0.3455053804358459,0.3798183132271499,0.4026643678267163,-0.03475040730655071,0.04612037808823344,-0.09533073857884067,,,,,,
문정1동,11710641,⑦ 일반,쇠퇴,-0.21480510459032187,-0.052180879074092745,0.8844998865734657,0.6477541371158393,0.4389586678389967,0.303561611503761,0.4838251553239737,0.993263028896146,0.2383988229157787,0.4202455938561594,0.2481582398136127,0.8625592417061612,0.3367130338145864,0.5459702249625257,0.2689276121298075,-0.03315142231082541,-0.062145069638551986,-0.020769372316194773,,,,,,
신사1동,11380631,⑦ 일반,일반,-0.037068782001725364,-0.01025063583296918,0.14595749894676935,0.6430260047281324,0.4113051523973766,0.2984387815765444,0.4072008044266558,1.1838362418043245,0.2338059139697123,0.3848177212739516,0.2359196525615839,0.6800947867298578,0.3010562216464778,0.3454437018919731,0.2935521504602088,-0.0026174400699333633,0.061757102534682695,-0.05763249789862493,,,,,,
묵2동,11260630,⑦ 일반,일반,-0.015736165731123797,0.015765296404602665,0.05927445791302145,0.640661938534279,0.409497972125272,0.331543941558817,0.3579260159266509,1.1274029387469986,0.2640903722289096,0.4157898713601294,0.2341302749940171,0.6563981042654028,0.3337869170125327,0.3547740513631424,0.2753442019246025,-0.002242975453715712,0.0031519645635085247,-0.041213926930585426,,,,,,
청파동,11170555,⑦ 일반,일반,0.007966118785923237,-0.004789754966219618,0.03118393518937534,0.6382978723404256,0.4058977349079832,0.2886934166815042,0.5081381534964816,1.0514579746637625,0.2261029478845997,0.3795299802989811,0.3189275887730746,0.6303317535545023,0.2828888628319842,0.4315878672704664,0.3278365717497402,0.00580455384952,0.07655028622601523,-0.008908982976665591,,,,,,
구의1동,11215850,⑦ 일반,일반,-0.008615956886603215,-0.003378037713018045,0.008855217274279596,0.6359338061465721,0.4011145647579004,0.2958297726290787,0.4561562398495818,1.0524741375899491,0.2302507681084388,0.4179802890530485,0.2851458538759864,0.6445497630331753,0.3060930468265028,0.3997232660366244,0.3200767960949454,-0.010263274197424066,0.05643297381295742,-0.03493094221895898,,,,,,
대치4동,11680630,⑦ 일반,쇠퇴,-0.131833103649177,-0.010290970611632089,0.014927589409008058,0.6335697399527187,0.3947616596718545,0.3041311283157907,0.4280884749448397,1.0308125637780718,0.2332278395131176,0.4494084077825835,0.1811716045963915,0.7654028436018957,0.317967267734019,0.4392430862780231,0.2613650208025175,-0.01383613941822831,-0.011154611333183406,-0.080193416206126,,,,,,
북아현동,11410555,⑦ 일반,일반,-0.06073185215062793,-0.008836677758730788,0.01272672202943541,0.6288416075650118,0.3836510891379006,0.3493257050289461,0.3350016109412589,1.1481896277932333,0.2877200697635864,0.3870179988265809,0.2067468911088779,0.6895734597156398,0.3752509058159401,0.3009405145198873,0.2227472189712138,-0.025925200786994007,0.03406109642137162,-0.016000327862335906,,,,,,
월계3동,11350580,⑦ 일반,쇠퇴,-0.24554916921560055,-0.06920439649087426,0.5237095123726574,0.6217494089834515,0.3558846700017528,0.2916494155662088,0.4220965551991524,1.2029955491795143,0.233264869424327,0.3539342695380747,0.1262290857915948,0.8672985781990521,0.3169167435648567,0.4839902702875793,0.2201870966120119,-0.025267327998647893,-0.06189371508842689,-0.0939580108204171,,,,,,
중계2·3동,11350625,⑦ 일반,쇠퇴,-0.37350005041847334,-0.01985367438629513,0.008499914235374198,0.6170212765957447,0.3477844628164564,0.3324508673787577,0.4489398114129891,1.1253713173099495,0.2848343763079492,0.2985676506019327,0.180045017681125,0.990521327014218,0.4288440649508652,0.8217887480786789,0.2183117802403089,-0.09639319757210751,-0.37284893666568975,-0.0382667625591839,,,,,,
일원본동,11680720,⑦ 일반,쇠퇴,-0.16495804062608543,-0.03606489417722654,0.8830918563702578,0.6122931442080378,0.3091759517199697,0.2257918617557872,0.7579243883325824,1.0283554719370709,0.192684423178125,0.2067562126907718,0.2259931754962399,0.7772511848341233,0.2303217058842978,0.8230047778824211,0.3500013990195525,-0.004529844128510596,-0.06508038954983875,-0.12400822352331262,,,,,,
창1동,11320511,⑦ 일반,일반,-0.04170167949536707,-0.014250501383706982,0.2614588696991323,0.5981087470449172,0.2313886527846853,0.2987088805269279,0.3719442167206252,1.1914080821553772,0.2349923269387094,0.3838944272869299,0.2600012985343901,0.6398104265402843,0.3008614309870118,0.4135683822603289,0.3453403473433402,-0.0021525504600838907,-0.04162416553970366,-0.0853390488089501,,,,,,
방화2동,11500640,⑦ 일반,쇠퇴,-0.17439749924372294,-0.04835467715370914,0.9246285005950128,0.5957446808510638,0.2310084959007384,0.2855651737636496,0.4962381129179243,1.0365187218013938,0.225632297152939,0.3736278492083397,0.2156110936842667,0.7701421800947867,0.2844267803158529,0.4797241434464571,0.2349647495136308,0.001138393447796704,0.016513969471467216,-0.019353655829364103,,,,,,
신길7동,11560690,⑦ 일반,쇠퇴,-0.31892485406652993,-0.057874805328672424,0.6022314785736068,0.5862884160756501,0.1954999796907444,0.2816787479293866,0.4493617485878258,1.0813987741609885,0.2177094917508187,0.3961456114489965,0.255721558629267,0.90521327014218,0.3072943513863485,0.6041939022672841,0.3400579184265117,-0.0256156034569619,-0.1548321536794583,-0.08433635979724469,,,,,,
방학3동,11320710,⑦ 일반,일반,-0.06061981109878667,-0.014488028413610755,0.2775130838832283,0.5815602836879432,0.1872964865203523,0.3164070650691148,0.4293289876515485,1.1089062647079546,0.2641121866262461,0.3312175526987578,0.1539933734921495,0.6421800947867299,0.3191030488843039,0.4221827091520356,0.2305727656533997,-0.002695983815189096,0.007146278499512881,-0.0765793921612502,,,,,,
등촌2동,11500530,⑦ 일반,쇠퇴,-0.20042463558647894,-0.008406440119659847,0.002525997756123372,0.5791962174940898,0.1776947313562599,0.2700581220075834,0.4126254216281295,1.2182786683004234,0.2035916250495597,0.3703585052223477,0.2443460415499445,0.7796208530805687,0.3036375394730131,0.4816149625335622,0.3001049555555161,-0.033579417465429695,-0.06898954090543269,-0.05575891400557159,,,,,,
신사동,11680510,⑦ 일반,일반,-0.0013669008324649345,-0.006419952270511897,0.04843463497669682,0.5768321513002365,0.169700250132506,0.2871443275522009,0.3976068045040782,1.2224531828443266,0.2239230957008292,0.3511005978846435,0.3873398378568771,0.5781990521327014,0.3063171218341785,0.3666254265424465,0.4885086497371846,-0.0191727942819776,0.030981377961631695,-0.10116881188030752,64.45,74.5,15.5934833204034,11.85,11.2,-0.6500000000000004
답십리2동,11230610,⑦ 일반,쇠퇴,-0.1601178671865371,-0.013583857125250683,0.03561612737736546,0.5697399527186762,0.1366711947876666,0.2866537914879891,0.4360290492803998,1.1294472554515358,0.2262379324978546,0.3606641269768257,0.2097954249240213,0.7298578199052133,0.2966865013687575,0.4792998067030967,0.2507739888871771,-0.010032709880768431,-0.04327075742269687,-0.0409785639631558,,,,,,
숭인1동,11110700,⑦ 일반,쇠퇴,-0.22172363954152796,-0.07176789575700536,0.7207823192567535,0.5673758865248227,0.134511309928914,0.3125426922633577,0.3805012271028413,1.1653288500967516,0.2568421680923261,0.3456489156386932,0.2368101298081495,0.7890995260663507,0.306059845190655,0.491712589968829,0.3647785341180459,0.006482847072702691,-0.1112113628659877,-0.1279684043098964,,,,,,
방이1동,11710561,⑦ 일반,쇠퇴,-0.2880463401790416,-0.09637995361500457,0.7911806030738092,0.5555555555555556,0.0909032145578883,0.3035294135593971,0.377258820648813,1.079882074151739,0.2362469035520381,0.4187235782055447,0.1949850043367723,0.8436018957345972,0.3244672458733637,0.4451024476272902,0.2237087368963389,-0.020937832313966565,-0.06784362697847718,-0.028723732559566617,,,,,,
이촌1동,11170630,⑦ 일반,일반,-0.010767145081957974,-0.013028133508117358,0.06390160247749932,0.5437352245862884,0.0550299756918849,0.2857392023306953,0.4369181189059086,1.1219851609208225,0.225686355813135,0.3529966812998,0.143273118718419,0.5545023696682464,0.289038060564159,0.4035025149016356,0.1912220801293065,-0.0032988582334637084,0.033415604004273014,-0.0479489614108875,,,,,,
이문2동,11230750,⑦ 일반,일반,-0.14582703102416728,-0.04405902322611005,0.8862651331422854,0.5390070921985816,0.0498390987665386,0.3100748887582316,0.3766747632397605,1.0725781862953705,0.248211146086165,0.4002849636378718,0.2138731598571833,0.6848341232227488,0.3469134692379477,0.3258773289652424,0.2634571478006668,-0.03683858047971611,0.050797434274518105,-0.04958398794348351,,,,,,
수유2동,11305625,⑦ 일반,쇠퇴,-0.2003181965872296,-0.0537752232417958,0.9212668183315017,0.5342789598108747,0.0475829249394193,0.284995442817633,0.3773435612993201,1.202919683467797,0.2256743639481332,0.3595299420416636,0.1711490571722851,0.7345971563981043,0.3131648802571768,0.4002423251499433,0.2414944012941016,-0.02816943743954381,-0.02289876385062317,-0.0703453441218165,,,,,,
홍제2동,11410655,⑦ 일반,쇠퇴,-0.18371931475692693,-0.03508901661568799,0.47616941513330907,0.5295508274231678,0.0269323507930837,0.3127084567039033,0.2897038229770401,1.148336500141737,0.2422221752294005,0.4400016336531127,0.3008441216677676,0.7132701421800948,0.2910394433522099,0.4450833821622797,0.2875607126324372,0.02166901335169341,-0.1553795591852396,0.013283409035330374,,,,,,
개봉3동,11530760,⑦ 일반,일반,-0.13395067952897943,-0.05208564418002757,0.5059517241260898,0.5271867612293144,0.0251808234067367,0.3042763902809066,0.281589256733801,1.2889775611279315,0.2400240279708917,0.3723531296843504,0.1635292145188777,0.6611374407582938,0.3109487799743006,0.3851104051075381,0.2460557131123752,-0.00667238969339401,-0.1035211483737371,-0.0825264985934975,,,,,,
천호2동,11740610,⑦ 일반,일반,-0.1102483950119324,-0.014721073801440854,0.025038862836772965,0.524822695035461,0.0184600031308122,0.2845320734000809,0.4341024387472211,1.1781137639477013,0.2334370391995207,0.3081493015123785,0.2423390409075422,0.6350710900473934,0.3149712552147377,0.4276212234301072,0.3160167784930234,-0.03043918181465677,0.006481215317113875,-0.07367773758548118,,,,,,
신대방2동,11590680,⑦ 일반,일반,-0.09601357937548316,-0.01896630925571129,0.41800225139368585,0.5177304964539007,-0.0288733756455805,0.2404439339180172,0.6179317841763606,0.9845579151268512,0.1912563883839625,0.3069831666259013,0.2943300351561214,0.6137440758293838,0.2672169183490736,0.5451985281723959,0.3647290749416038,-0.026772984431056385,0.07273325600396474,-0.0703990397854824,,,,,,
쌍문2동,11320670,⑦ 일반,일반,-0.02254826168308066,-0.0075829383886255935,0.05630738704963475,0.5153664302600472,-0.0403318597933956,0.3128626832228494,0.3033841542095692,1.229272509855445,0.2569138783222048,0.3526563172255507,0.1907184897976084,0.5379146919431279,0.3076383238507634,0.2839871267178481,0.2484708900575332,0.005224359372085985,0.01939702749172112,-0.05775240025992481,,,,,,
노량진1동,11590510,⑦ 일반,쇠퇴,-0.24528587274377334,-0.06111391213740716,0.7038040274721954,0.5106382978723404,-0.0566549910314835,0.4137577784605477,0.0717331366351573,1.3414388416160865,0.3598147112133595,0.3449857078133945,0.2444476048377279,0.7559241706161137,0.4740474253139192,0.0862574222032896,0.3192342060368545,-0.060289646853371515,-0.014524285568132289,-0.07478660119912658,48.5,46.3,-4.53608247422681,5.2,10.8,5.6000000000000005
고덕1동,11740550,⑦ 일반,일반,-0.11492050687371858,-0.008563297592237801,0.01021883664560916,0.4964539007092198,-0.0901963802085127,0.2694154136755635,0.4127039512573981,1.0297463692712998,0.19523397913752,0.4475935372551552,0.1740776890260398,0.6113744075829384,0.2933181316371921,0.3691979356264904,0.2182101352389152,-0.023902717961628628,0.043506015630907724,-0.044132446212875404,,,,,,
정릉4동,11290650,⑦ 일반,일반,-0.017758506716861022,-0.005679360917840293,0.09722813130735265,0.4940898345153664,-0.0959403203351191,0.3253108798095109,0.3234515043830934,1.137980227761744,0.268031237307522,0.3615727712909261,0.1833052720610453,0.5118483412322274,0.3363605880730319,0.2780966019813699,0.2256283192585615,-0.011049708263520974,0.04535490240172352,-0.0423230471975162,,,,,,
인수동,11305660,⑦ 일반,일반,-0.09357668649793294,-0.0314812947463951,0.42401048831230453,0.4893617021276595,-0.1066666667399908,0.2778151286330942,0.3725777089087735,1.2102201681002536,0.2167557882338478,0.3501105968881478,0.1913697753428105,0.5829383886255924,0.3008785397617982,0.3614006406888763,0.2496636195079344,-0.02306341112870397,0.011177068219897224,-0.0582938441651239,,,,,,
가리봉동,11530595,⑦ 일반,일반,-0.05565079044962079,-0.011839377948080189,0.22022962041874009,0.4846335697399527,-0.116003768016575,0.3372430956093762,0.2452795886620165,1.111305541683876,0.2700834360229409,0.4390724578595776,0.2112112352931242,0.5402843601895735,0.3503012413187134,0.2821611664790757,0.2972318720399317,-0.013058145709337166,-0.0368815778170592,-0.08602063674680749,,,,,,
광장동,11215810,⑦ 일반,일반,-0.21440735885628492,-0.016876743638869273,0.04199506766313726,0.4799054373522459,-0.1344594574886018,0.297722395992667,0.4532725116049387,1.0525566768993615,0.2472960023444962,0.3188066847408736,0.1922401778394602,0.6943127962085308,0.3057788512756256,0.4545649814052275,0.2392344353104434,-0.008056455282958619,-0.001292469800288798,-0.04699425747098318,,,,,,
천호1동,11740600,⑦ 일반,일반,-0.2025478135188733,-0.038145496509921245,0.6335653259444117,0.475177304964539,-0.1433693083684084,0.2934131210328653,0.3616793961363552,1.085792850142194,0.2288025534381806,0.4058997236882629,0.1965161682554119,0.6777251184834123,0.303091828947083,0.2954942252119877,0.2752996217812707,-0.009678707914217655,0.06618517092436749,-0.0787834535258588,43.8,46.8,6.849315068493156,5.7,7.4,1.7000000000000002
갈현2동,11380552,⑦ 일반,일반,-0.022447424736423416,-0.00425307832789934,0.09495922443726433,0.4728132387706856,-0.1534071752330099,0.3047827268900364,0.3708261802049293,1.0888142670370378,0.2463283693215164,0.3697769594543338,0.2184603049433717,0.495260663507109,0.3152162759906629,0.3250164385657655,0.2948222724356976,-0.010433549100626494,0.04580974163916379,-0.07636196749232588,,,,,,
우장산동,11500615,⑦ 일반,일반,-0.06745431526111167,-0.023419941066406727,0.3692298003289144,0.4657210401891253,-0.1613208280032176,0.2966390900927605,0.3498084425226604,1.1273519315687597,0.2322820567500924,0.3858191424839605,0.1778897016104917,0.533175355450237,0.2957846659167001,0.3952723508104509,0.2705932459924606,0.0008544241760604088,-0.04546390828779051,-0.0927035443819689,,,,,,
남가좌2동,11410700,⑦ 일반,일반,-0.164599509260193,-0.056796970409958236,0.6473957839132236,0.4609929078014184,-0.1717493094171277,0.2901152440213518,0.4175015822978419,1.0651380185100834,0.2309480488580961,0.3611622868123454,0.2597306494849679,0.6255924170616114,0.3091079019941852,0.4269046556052202,0.3114489641370727,-0.018992657972833393,-0.009403073307378274,-0.0517183146521048,,,,,,
방배본동,11650590,⑦ 일반,일반,-0.06743190705074342,-0.007103402686744437,0.03664937369056361,0.4562647754137116,-0.1758208717552669,0.3161685193994867,0.35929762556644,1.0531581999223352,0.2564484438640524,0.3819179857298466,0.2009405541543518,0.523696682464455,0.29279341317601,0.354687311108505,0.2428915602270944,0.023375106223476716,0.0046103144579350275,-0.0419510060727426,,,,,,
창5동,11320515,⑦ 일반,일반,-0.0081789967844218,-0.01912988919139973,0.16367417714509777,0.4515366430260047,-0.1962767472690444,0.297591878232993,0.3641769325072102,1.1605739414545002,0.2420873320490328,0.3358444968585533,0.2194664842057717,0.4597156398104265,0.287716452182033,0.3184753294244758,0.2793062117861573,0.009875426050959979,0.04570160308273441,-0.05983972758038558,,,,,,
강일동,11740515,⑦ 일반,일반,0.010783951239734302,0.0021567902479468605,0.0037860899442168777,0.4491725768321513,-0.2023544394320607,0.2692810367143393,0.4290101760094317,1.0857652277008345,0.2110940267121056,0.3635507383104272,0.2207330790896554,0.438388625592417,0.2741840232747771,0.4022895586199234,0.2948035883441212,-0.004902986560437805,0.026720617389508317,-0.07407050925446579,,,,,,
시흥4동,11545700,⑦ 일반,일반,-0.024755470404356217,0.001195478023147667,0.002661990390919092,0.4468085106382978,-0.2137405514787307,0.2798429929450796,0.3863961061847684,1.116035045262257,0.2195326912631374,0.3705604086971761,0.2007204500525779,0.471563981042654,0.2994159420532818,0.3685599690896232,0.2388215120569784,-0.01957294910820223,0.0178361370951452,-0.0381010620044005,,,,,,
신월1동,11470560,⑦ 일반,일반,-0.1313849394418115,-0.03195074675361052,0.37863592786871325,0.4444444444444444,-0.2286076959102635,0.3363071669387818,0.2986450846644057,1.1021731231820004,0.2760331097065727,0.3725409496445788,0.1689899975684604,0.5758293838862559,0.3301443906581121,0.2899240247804533,0.2555017494693859,0.006162776280669746,0.008721059883952387,-0.08651175190092553,,,,,,
수궁동,11530790,⑦ 일반,일반,-0.20957838952192087,-0.03482347932282389,0.2104318906697581,0.442080378250591,-0.2322202307161314,0.2763493401828744,0.3569158047349633,1.1215805380203776,0.2066766536711993,0.4090209389366338,0.1879353345781028,0.6516587677725119,0.2935276715832098,0.4091025541412659,0.2596020043119958,-0.017178331400335423,-0.05218674940630258,-0.07166666973389302,,,,,,
면목2동,11260520,⑦ 일반,일반,0.01791536418943901,0.012330117755145493,0.18327280514752317,0.4397163120567376,-0.2328502225156997,0.2982624761485024,0.3298994490086234,1.1496948470450337,0.2369551473461309,0.3739606722633681,0.1720223518725039,0.4218009478672986,0.3086621064228897,0.2920585182053682,0.2452234896867893,-0.01039963027438734,0.03784093080325518,-0.07320113781428542,,,,,,
불광2동,11380530,⑦ 일반,일반,-0.24036727056793616,-0.042636101867724346,0.3281380624018484,0.4349881796690307,-0.2364050639217878,0.3043390267380886,0.3295694031796713,1.1854146470532,0.2477422067850276,0.3386415746344128,0.1762269435009522,0.6753554502369669,0.3106388789000615,0.3781923917514215,0.2392175486241118,-0.006299852161972874,-0.04862298857175018,-0.0629906051231596,,,,,,
사당5동,11590651,⑦ 일반,일반,-0.12661759268596012,-0.04021713555846861,0.20139375921587302,0.4326241134751773,-0.2370574690574266,0.2850685050567595,0.3565909389316073,1.125534745610976,0.2195249045059871,0.3881123661184789,0.2396308433770544,0.5592417061611374,0.2891939331224883,0.3708713162730763,0.2997657328758576,-0.004125428065728798,-0.014280377341468975,-0.06013488949880322,,,,,,
소공동,11140520,⑦ 일반,일반,-0.13609066361915007,-0.002159031068983683,0.0007674399308533826,0.4302600472813239,-0.2479724041696451,0.1935169323949692,0.6472219038757249,0.9987635429674656,0.1367127478992374,0.3195261447084354,0.2222349465864267,0.566350710900474,0.195408882974801,0.6559443105178959,0.3061070206311395,-0.001891950579831797,-0.008722406642171054,-0.08387207404471278,62.4,71.4,14.423076923076938,13.4,20.7,7.299999999999999
북가좌2동,11410720,⑦ 일반,일반,-0.14556373455234006,-0.004999271733163047,0.003769554485175848,0.4278959810874704,-0.2481414327485844,0.2959343112707427,0.329630140339284,1.1564357508601466,0.2330229897653284,0.3738706755709484,0.2702602291311601,0.5734597156398105,0.3216735892441432,0.3480404391145408,0.284404094846819,-0.025739277973400476,-0.018410298775256795,-0.014143865715658899,,,,,,
화곡8동,11500593,⑦ 일반,일반,-0.0862828140230581,-0.01347405689444614,0.07464358325263569,0.4113475177304964,-0.2905320951476731,0.3045087043463603,0.2972916220121043,1.15885916534928,0.2389479482502241,0.386341706928525,0.25309075229701,0.4976303317535545,0.2996116899570983,0.3554885383462794,0.3233182839321954,0.004897014389261989,-0.05819691633417512,-0.07022753163518541,,,,,,
미아동,11305535,⑦ 일반,일반,-0.2000212877998499,-0.0667182055505137,0.7746913077924832,0.408983451536643,-0.3061746293891564,0.2862112493645764,0.4128834862771709,1.0630834597453378,0.2294723449867294,0.3490341119925777,0.1929830149391249,0.6090047393364929,0.3033281440894543,0.3888070870427916,0.2992062048389904,-0.017116894724877874,0.02407639923437932,-0.10622318989986551,,39.2,,,8.7,
정릉2동,11290630,⑦ 일반,일반,-0.02229056726384543,0.002634085128791203,0.00838848026082993,0.4066193853427896,-0.3129538212910465,0.2820105605254922,0.3740779107517482,1.103875679648084,0.2210066874503456,0.3716504302476989,0.1933674446698399,0.428909952606635,0.2627669301606838,0.349495246192507,0.2601295024164282,0.019243630364808417,0.024582664559241185,-0.06676205774658828,,,,,,
화곡4동,11500570,⑦ 일반,일반,-0.19763481339562822,-0.05891230546872375,0.9044793673846219,0.4018912529550827,-0.3347316466413118,0.3222457102510889,0.3235606503453971,1.0797317028335165,0.2632877420526911,0.3659029423697193,0.1908299787215466,0.5995260663507109,0.3430540849746046,0.3110094928996123,0.2651346284939617,-0.02080837472351571,0.012551157445784777,-0.07430464977241508,,,,,,
쌍문1동,11320660,⑦ 일반,일반,-0.08388513551365223,-0.02883376469138293,0.32077368762175873,0.3995271867612293,-0.3353272422885747,0.2945328190325807,0.3559647895176357,1.0790234724774534,0.236744570303239,0.375603635649565,0.2281112390017322,0.4834123222748815,0.3100773852533698,0.319623808896645,0.2688483119331445,-0.015544566220789091,0.036340980620990726,-0.04073707293141232,,47.8,,,13.1,
신길1동,11560630,⑦ 일반,일반,0.2644616987664281,0.06825877001333291,0.5434978325362632,0.3971631205673759,-0.3354361383396603,0.2886235399087829,0.3847034247643828,1.057052589230915,0.2273320238825715,0.3759152227373057,0.233890146122642,0.1327014218009478,0.2528332260530981,0.27543969290746,0.298116196828037,0.03579031385568482,0.10926373185692279,-0.06422605070539497,,,,,,
창3동,11320513,⑦ 일반,일반,-0.20709668022363392,-0.05985905235678353,0.8286397253950422,0.3947990543735225,-0.3410156634501278,0.3102902991305358,0.3292967836907515,1.0525357240723827,0.2475730530675699,0.397373934500653,0.140973977855252,0.6018957345971564,0.3118998475049933,0.377847584662677,0.2101340100869804,-0.0016095483744574812,-0.04855080097192549,-0.0691600322317284,,,,,,
구산동,11380560,⑦ 일반,일반,0.2715819076109487,0.06093576686497934,0.8034186744858565,0.392434988179669,-0.3506698821998149,0.2746687722007896,0.3598038154165637,1.1732187258495086,0.2170092567839604,0.346140214664535,0.2100617762120074,0.1208530805687203,0.2655077591877736,0.3315037467464473,0.2875961499528244,0.009161013013016028,0.02830006867011642,-0.07753437374081701,,,,,,
용답동,11200790,⑦ 일반,일반,0.1294074148768109,0.027772735930444922,0.5691147113809517,0.3900709219858156,-0.3552975078528329,0.2605970628434645,0.4218653206154258,1.09976768364607,0.2016391628390862,0.3534718208040705,0.2326518440459449,0.2606635071090047,0.2760022160412878,0.3213405945032098,0.3122818939943774,-0.015405153197823263,0.10052472611221602,-0.07963004994843248,,,,,,
목4동,11470540,⑦ 일반,일반,-0.25209796869573015,-0.0563297592237796,0.6057202776085072,0.3853427895981087,-0.3700886536403722,0.3296996381627941,0.2615052766696514,1.1012606641445908,0.2665809814814269,0.3986689201418359,0.167162557219896,0.6374407582938388,0.3303468721337834,0.2902759149022689,0.1992687297272076,-0.0006472339709893138,-0.028770638232617496,-0.0321061725073116,,,,,,
성산1동,11440720,⑦ 일반,일반,0.04885550065544014,0.0780926131334521,0.21299995424242443,0.3829787234042553,-0.3778499714884918,0.2675006557734781,0.3563060248817855,1.2589039590407969,0.2123808008626359,0.3045725187305465,0.2717552278551394,0.3341232227488152,0.2691366973481139,0.3094369987795868,0.2602851221630786,-0.001636041574635816,0.046869026102198674,0.011470105692060806,,,,,,
미성동,11620765,⑦ 일반,일반,0.0512307709544777,-0.015994980560877513,0.05891264524716967,0.3806146572104019,-0.3809977778833482,0.2813915396727095,0.3305308788482879,1.1742878206521223,0.2208699232135844,0.3613535354789122,0.1765407270029388,0.3293838862559242,0.2812670062478928,0.3312412224826504,0.2522266047961626,0.00012453342481671958,-0.0007103436343625091,-0.0756858777932238,,,,,,
성산2동,11440730,⑦ 일반,일반,-0.026962679125631717,-0.0023192497731168936,0.0012768132183814435,0.3782505910165484,-0.3973165113055884,0.300128768367543,0.3947476447692494,1.0417271854377803,0.2426878625377783,0.3447382996906522,0.2519636959661663,0.4052132701421801,0.3092055530198299,0.3476080854466987,0.3095483228760666,-0.009076784652286896,0.047139559322550706,-0.057584626909900294,,,,,,
자양1동,11215820,⑦ 일반,일반,-0.08856845148062248,-0.03520778013063987,0.6052705212569569,0.375886524822695,-0.4183491913805954,0.2968207006816488,0.3399642239598756,1.119652289336106,0.239492013666253,0.3513041368287031,0.2289425120564711,0.4644549763033175,0.2900835327708814,0.350000216007053,0.2797806296361064,0.006737167910767394,-0.010035992047177422,-0.0508381175796353,,,,,,
시흥5동,11545710,⑦ 일반,일반,0.025181226401353507,-0.011275811457317948,0.039351289028258137,0.3735224586288416,-0.4579854462499241,0.3005184693057931,0.3316186929597616,1.1112446155211737,0.2430571991612557,0.3524624546403689,0.1752042782208631,0.3483412322274881,0.3098692274563808,0.27964623922292,0.2208373971335556,-0.009350758150587668,0.05197245373684162,-0.045633118912692505,,,,,,
목3동,11470530,⑦ 일반,일반,0.020447491961054498,-0.0091492722933683,0.053117765300884405,0.3711583924349881,-0.4584616970687497,0.3213199441844651,0.2831183881633758,1.156129320503475,0.2665711309815931,0.3366584897944505,0.2285862580911473,0.3507109004739336,0.3408020746081088,0.229030698423792,0.2821785568009811,-0.019482130423643718,0.054087689739583805,-0.053592298709833786,,,,,,
신길3동,11560650,⑦ 일반,일반,-0.18333837518066626,-0.02437453082809542,0.058020408699258154,0.3687943262411347,-0.4633973133882265,0.3127344951528763,0.2844856481001854,1.1647026927140969,0.256909771061979,0.3437820321243175,0.1910485218414589,0.5521327014218009,0.3272205465720663,0.2977987098740385,0.2648706475630134,-0.01448605141918996,-0.013313061773853108,-0.07382212572155447,,,,,,
홍은2동,11410685,⑦ 일반,일반,-0.3349859388479938,-0.08260002464903139,0.9710227387365048,0.3640661938534279,-0.4726758980561369,0.2868412311677971,0.4264886827495408,0.956640545554359,0.2303953965822861,0.3704963421413307,0.1925522281070352,0.6990521327014217,0.296586631612615,0.4518814716763511,0.2352374537978556,-0.00974540044481792,-0.025392788926810295,-0.042685225690820394,,,,,,
구로4동,11530550,⑦ 일반,일반,0.08208127457900577,0.010033276192396896,0.08390082822244872,0.3617021276595745,-0.4791946251800908,0.3098133632723589,0.3330161862184182,1.1037331221949236,0.2568417313769022,0.3326734203783273,0.1710434122067988,0.2796208530805687,0.2974483894607849,0.3063121262027367,0.2263451098995341,0.012364973811574032,0.02670406001568154,-0.0553016976927353,,,,,,
개포1동,11680660,⑦ 일반,일반,0.1176319003282803,-0.0036603811636583663,0.00031608809409878444,0.359338061465721,-0.4824350976010353,0.2143473722247022,0.5417773338880335,1.0164233569150514,0.1657940070074879,0.3269868608181911,0.190521849024913,0.2417061611374407,0.2344227585484421,0.6224587437362327,0.0393964514250247,-0.020075386323739897,-0.08068140984819916,0.1511253975998883,,,,,,
삼각산동,11305575,⑦ 일반,일반,0.10104982465575385,0.007444007484342258,0.014611289066876068,0.3569739952718676,-0.4919172226825317,0.2932238510457345,0.3053602364995558,1.1401647799923895,0.2286943101242769,0.3751060383397673,0.166689719896907,0.2559241706161137,0.2742449731374565,0.3104259467829794,0.2274056672776342,0.018978877908278013,-0.005065710283423619,-0.06071594738072719,,,,,,
